property_type_group,high_risk_score
Restaurant/Cafe,0.14813458962558512
Office/Workshop,0.28117190969767064
Retail/Financial/Professional,0.04611276410113072
Retail/Financial/Professional,0.43385650085982247
Office/Workshop,0.5590309946979397
Retail/Financial/Professional,0.1324599509779075
Office/Workshop,0.34281404118272485
Office/Workshop,0.3923908742978013
Retail/Financial/Professional,0.13229627598371635
Office/Workshop,0.04684442734320838
Restaurant/Cafe,0.08687860130252412
Retail/Financial/Professional,0.17931713398391655
Retail/Financial/Professional,0.17419722810531052
Retail/Financial/Professional,0.1473629734575319
Office/Workshop,0.06725677856229598
Office/Workshop,0.36714563242286713
Retail/Financial/Professional,0.3054175762461367
Office/Workshop,0.043046069056815635
Retail/Financial/Professional,0.35079120136563496
Office/Workshop,0.35605284873479975
Office/Workshop,0.34585086919079217
Restaurant/Cafe,0.08920345070896522
Retail/Financial/Professional,0.17726726505219903
Restaurant/Cafe,0.1085691167749119
Office/Workshop,0.5564539351677105
Restaurant/Cafe,0.11596865297468799
Office/Workshop,0.3704577449330894
Restaurant/Cafe,0.0284896420740952
Restaurant/Cafe,0.018958220599403372
Retail/Financial/Professional,0.2147740468279562
Office/Workshop,0.34278618417335754
Retail/Financial/Professional,0.3555270427475781
Office/Workshop,0.3524096941370767
Retail/Financial/Professional,0.17998402070920722
Restaurant/Cafe,0.1445350498160388
Retail/Financial/Professional,0.14326227044543
Retail/Financial/Professional,0.12977991929468347
Office/Workshop,0.04291325192656266
Office/Workshop,0.25861775071511445
Office/Workshop,0.24997512873559072
Retail/Financial/Professional,0.1276805490539929
Retail/Financial/Professional,0.1763261822351497
Restaurant/Cafe,0.131946494265315
Office/Workshop,0.27097244426973843
Retail/Financial/Professional,0.15120108891549167
Office/Workshop,0.34929931541497616
Retail/Financial/Professional,0.04522078548746986
Restaurant/Cafe,0.14465959243455057
Office/Workshop,0.05659137743781244
Restaurant/Cafe,0.1150748689313771
Office/Workshop,0.2385489438871286
Retail/Financial/Professional,0.16252715193067907
Restaurant/Cafe,0.10938085199946176
Retail/Financial/Professional,0.1782489975891567
Restaurant/Cafe,0.11713277160931666
Office/Workshop,0.12088649897671401
Restaurant/Cafe,0.025180988401784368
Retail/Financial/Professional,0.3536788897333449
Office/Workshop,0.4614006977035086
Office/Workshop,0.5664054331010806
Retail/Financial/Professional,0.18634255388524565
Office/Workshop,0.19872362346899927
Office/Workshop,0.2955161414245114
Restaurant/Cafe,0.134340317174533
Retail/Financial/Professional,0.45868219785296704
Restaurant/Cafe,0.050751395668006544
Office/Workshop,0.545775751043886
Retail/Financial/Professional,0.044928630401208564
Retail/Financial/Professional,0.1324599509779075
Office/Workshop,0.06504040413175509
Retail/Financial/Professional,0.20163851049639359
Office/Workshop,0.16208282073718444
Retail/Financial/Professional,0.45463563521557754
Restaurant/Cafe,0.10887616014721133
Office/Workshop,0.3232869783827095
Restaurant/Cafe,0.12523961475293702
Retail/Financial/Professional,0.16799708709895453
Office/Workshop,0.35108757968475124
Retail/Financial/Professional,0.22596982264836593
Retail/Financial/Professional,0.4090927791075505
Retail/Financial/Professional,0.19714926154759543
Retail/Financial/Professional,0.4138339027546589
Restaurant/Cafe,0.11769060072445738
Retail/Financial/Professional,0.14213812839660867
Retail/Financial/Professional,0.0264298645209342
Restaurant/Cafe,0.11241654349245839
Office/Workshop,0.38313016326692323
Retail/Financial/Professional,0.42271064947476605
Retail/Financial/Professional,0.34653800178189287
Retail/Financial/Professional,0.12007505504237713
Office/Workshop,0.3361999439664464
Restaurant/Cafe,0.13306773014187567
Retail/Financial/Professional,0.13458083923664615
Office/Workshop,0.5386918168339904
Office/Workshop,0.03910432713787329
Office/Workshop,0.3385103654091007
Retail/Financial/Professional,0.16077187941705348
Retail/Financial/Professional,0.4848082749265139
Retail/Financial/Professional,0.03135996969790397
Office/Workshop,0.5750112913884057
Office/Workshop,0.40876566017821636
Office/Workshop,0.029740516168686257
Retail/Financial/Professional,0.0854173950486278
Retail/Financial/Professional,0.1958901000185197
Retail/Financial/Professional,0.04221668759444897
Retail/Financial/Professional,0.02880071690776609
Retail/Financial/Professional,0.03697739961204084
Retail/Financial/Professional,0.2081441980061948
Retail/Financial/Professional,0.04717107389152738
Retail/Financial/Professional,0.22240269436555515
Office/Workshop,0.5422441373204046
Retail/Financial/Professional,0.1645700774446125
Office/Workshop,0.4111347722309068
Office/Workshop,0.3356165326703319
Retail/Financial/Professional,0.3455086239086738
Retail/Financial/Professional,0.1646682640352121
Retail/Financial/Professional,0.16614989282862225
Restaurant/Cafe,0.13306773014187567
Office/Workshop,0.29752116653831256
Restaurant/Cafe,0.028821141778856987
Retail/Financial/Professional,0.1813056037146953
Restaurant/Cafe,0.022955251718961237
Retail/Financial/Professional,0.044321024010764015
Retail/Financial/Professional,0.17155933661691375
Retail/Financial/Professional,0.4668491773519874
Retail/Financial/Professional,0.3891209405828651
Office/Workshop,0.34893552794750443
Retail/Financial/Professional,0.1437735208849003
Retail/Financial/Professional,0.2503487708259486
Retail/Financial/Professional,0.1656228797908732
Office/Workshop,0.5579960930974203
Office/Workshop,0.5274346622816979
Office/Workshop,0.4895308155505929
Restaurant/Cafe,0.11274599236824695
Office/Workshop,0.04719519448889963
Retail/Financial/Professional,0.22150821821362554
Restaurant/Cafe,0.037159561867213545
Retail/Financial/Professional,0.3311389706850168
Retail/Financial/Professional,0.17797999026488148
Office/Workshop,0.5298495556015653
Retail/Financial/Professional,0.3913947093330922
Retail/Financial/Professional,0.14491797216056337
Retail/Financial/Professional,0.13502596935974887
Office/Workshop,0.3467795509924845
Office/Workshop,0.3435766774145936
Office/Workshop,0.03262253574927071
Restaurant/Cafe,0.06187282153878411
Restaurant/Cafe,0.0904683581731142
Retail/Financial/Professional,0.040139777867363016
Retail/Financial/Professional,0.17998402070920722
Retail/Financial/Professional,0.2173217689832555
Office/Workshop,0.3895493603371954
Retail/Financial/Professional,0.1814241033604598
Restaurant/Cafe,0.11501829134219456
Retail/Financial/Professional,0.23417433945301222
Office/Workshop,0.2835704315633244
Office/Workshop,0.03337339131893002
Retail/Financial/Professional,0.09824823797547916
Office/Workshop,0.3557021254927691
Retail/Financial/Professional,0.03243670099171212
Restaurant/Cafe,0.03215663010188987
Retail/Financial/Professional,0.48550147293221196
Retail/Financial/Professional,0.09137306544811301
Retail/Financial/Professional,0.1542870420143439
Restaurant/Cafe,0.018284247140608847
Office/Workshop,0.5522739005462962
Retail/Financial/Professional,0.03433773645356933
Restaurant/Cafe,0.018740222464404866
Office/Workshop,0.3435766774145936
Office/Workshop,0.5528690939406634
Retail/Financial/Professional,0.14475226175409003
Office/Workshop,0.35968614828589396
Office/Workshop,0.062497269655660354
Office/Workshop,0.7799566952226661
Office/Workshop,0.033557227425988316
Retail/Financial/Professional,0.027589047627017485
Office/Workshop,0.5417847384367067
Restaurant/Cafe,0.11934909685926819
Office/Workshop,0.34525492290053544
Restaurant/Cafe,0.1366957814956133
Restaurant/Cafe,0.13346134444758406
Retail/Financial/Professional,0.14311640865356648
Restaurant/Cafe,0.025094472007378087
Retail/Financial/Professional,0.028249100012679208
Retail/Financial/Professional,0.04459881826929688
Retail/Financial/Professional,0.03722329298663039
Retail/Financial/Professional,0.023974259844454206
Retail/Financial/Professional,0.19973545460707295
Retail/Financial/Professional,0.17339768115194348
Office/Workshop,0.1714388421094323
Retail/Financial/Professional,0.19535293829396558
Retail/Financial/Professional,0.17034779161429078
Restaurant/Cafe,0.06926945070386159
Office/Workshop,0.12103843230554862
Retail/Financial/Professional,0.18985109451366572
Office/Workshop,0.34489528458233915
Restaurant/Cafe,0.13629415419935156
Restaurant/Cafe,0.11709570024466492
Retail/Financial/Professional,0.13698102647160817
Retail/Financial/Professional,0.14903580116104437
Retail/Financial/Professional,0.1732591315730866
Retail/Financial/Professional,0.1969914441432008
Retail/Financial/Professional,0.1724942149975531
Retail/Financial/Professional,0.13273874361931687
Restaurant/Cafe,0.03814592296667099
Office/Workshop,0.030361254194605114
Retail/Financial/Professional,0.03274471157073943
Office/Workshop,0.3539063998913648
Retail/Financial/Professional,0.17966477715807094
Retail/Financial/Professional,0.2138479187726667
Retail/Financial/Professional,0.04365992977539492
Restaurant/Cafe,0.1573645076987962
Retail/Financial/Professional,0.1646921582048014
Retail/Financial/Professional,0.14334329260314363
Office/Workshop,0.20251064347224468
Retail/Financial/Professional,0.12751597679406274
Restaurant/Cafe,0.07169335792601134
Office/Workshop,0.0791884590081907
Office/Workshop,0.062062864277889804
Office/Workshop,0.5769670746796013
Office/Workshop,0.3884884400885939
Retail/Financial/Professional,0.13291475356512975
Retail/Financial/Professional,0.14667140149168925
Retail/Financial/Professional,0.04930544352708204
Retail/Financial/Professional,0.1756490522692452
Office/Workshop,0.03623656324029669
Office/Workshop,0.19825184264811868
Office/Workshop,0.366622978159463
Retail/Financial/Professional,0.03290050206475648
Restaurant/Cafe,0.01497910067747142
Office/Workshop,0.08839055499073913
Office/Workshop,0.03538343084856062
Office/Workshop,0.5592868113319849
Retail/Financial/Professional,0.38603260561123065
Retail/Financial/Professional,0.1261170398385388
Retail/Financial/Professional,0.03686876767476194
Restaurant/Cafe,0.1237748015089231
Office/Workshop,0.3329463957063471
Office/Workshop,0.03410801342981423
Office/Workshop,0.34168333313864996
Retail/Financial/Professional,0.037207211446540114
Retail/Financial/Professional,0.07660760843131069
Retail/Financial/Professional,0.15193289818236255
Retail/Financial/Professional,0.03565652844701329
Restaurant/Cafe,0.1519624281865305
Retail/Financial/Professional,0.1372697214531854
Office/Workshop,0.07535628982097795
Retail/Financial/Professional,0.1603190547397723
Retail/Financial/Professional,0.18049475856417993
Office/Workshop,0.05835288696951361
Retail/Financial/Professional,0.4580759468909523
Restaurant/Cafe,0.13741001499798403
Office/Workshop,0.360727526881559
Retail/Financial/Professional,0.031735502803581735
Restaurant/Cafe,0.15494279833476657
Retail/Financial/Professional,0.23180559961687475
Office/Workshop,0.3537539909249936
Office/Workshop,0.3028053627340771
Retail/Financial/Professional,0.4178537180333449
Retail/Financial/Professional,0.032476811684429625
Office/Workshop,0.34308373756853955
Office/Workshop,0.04518635191922193
Retail/Financial/Professional,0.1732546186041424
Restaurant/Cafe,0.07566370243563861
Retail/Financial/Professional,0.045543621364228806
Office/Workshop,0.5276500913200144
Retail/Financial/Professional,0.1998394104096141
Office/Workshop,0.5751702626279678
Restaurant/Cafe,0.12288577007256433
Retail/Financial/Professional,0.1657145965400868
Retail/Financial/Professional,0.17213044457353088
Office/Workshop,0.5750101846683094
Retail/Financial/Professional,0.16456651934271171
Retail/Financial/Professional,0.1321213432598894
Restaurant/Cafe,0.11372910702676574
Retail/Financial/Professional,0.1330577575918829
Office/Workshop,0.30238197509775455
Retail/Financial/Professional,0.18191803530775544
Retail/Financial/Professional,0.04773183497114509
Restaurant/Cafe,0.02732860235483837
Office/Workshop,0.35780271893090915
Retail/Financial/Professional,0.17520335977276008
Retail/Financial/Professional,0.35401694617943386
Restaurant/Cafe,0.09127630830772818
Office/Workshop,0.5768243653397175
Retail/Financial/Professional,0.031564398645807006
Restaurant/Cafe,0.05920468778667654
Retail/Financial/Professional,0.21431080101535424
Restaurant/Cafe,0.051876720758937574
Office/Workshop,0.5522664629330554
Office/Workshop,0.30738606779735383
Retail/Financial/Professional,0.1323748135753362
Retail/Financial/Professional,0.03248254162163933
Office/Workshop,0.03705657281782926
Office/Workshop,0.7399291311336532
Retail/Financial/Professional,0.20575123203280574
Office/Workshop,0.26145165879908916
Office/Workshop,0.20645731428004577
Retail/Financial/Professional,0.03319790189255531
Retail/Financial/Professional,0.4570974902298612
Retail/Financial/Professional,0.03319790189255531
Retail/Financial/Professional,0.212013977168473
Office/Workshop,0.03344834451221774
Office/Workshop,0.3581623919036636
Restaurant/Cafe,0.1254126496766241
Retail/Financial/Professional,0.13504275622697126
Retail/Financial/Professional,0.04275375407193624
Office/Workshop,0.5446854153129619
Office/Workshop,0.4326654708005115
Retail/Financial/Professional,0.15142060700296464
Retail/Financial/Professional,0.1732546186041424
Office/Workshop,0.3670950640567163
Restaurant/Cafe,0.10884919381194585
Office/Workshop,0.1735283519304028
Office/Workshop,0.1788313687282474
Restaurant/Cafe,0.12307567151798691
Retail/Financial/Professional,0.1163084565043834
Retail/Financial/Professional,0.03867693335156861
Restaurant/Cafe,0.06038092834276822
Retail/Financial/Professional,0.18960010472538028
Retail/Financial/Professional,0.3734332398426736
Retail/Financial/Professional,0.1336101122481088
Office/Workshop,0.5600004187135066
Office/Workshop,0.35707827636090905
Office/Workshop,0.3825455034560199
Office/Workshop,0.6993431752165925
Office/Workshop,0.7553982414181099
Retail/Financial/Professional,0.18729158876167806
Retail/Financial/Professional,0.1732546186041424
Retail/Financial/Professional,0.4611688845038659
Retail/Financial/Professional,0.028989664191429516
Retail/Financial/Professional,0.07436991650462178
Retail/Financial/Professional,0.02849352645382137
Office/Workshop,0.04585315980288723
Office/Workshop,0.5303882814253407
Restaurant/Cafe,0.1064583322335658
Office/Workshop,0.3039760980861867
Office/Workshop,0.35650266920556534
Retail/Financial/Professional,0.4212093168162626
Restaurant/Cafe,0.10856143342415665
Retail/Financial/Professional,0.03177123210026751
Retail/Financial/Professional,0.03233231009427845
Retail/Financial/Professional,0.4837646752959794
Restaurant/Cafe,0.11821558722602407
Retail/Financial/Professional,0.3483567234508513
Office/Workshop,0.567636858216212
Retail/Financial/Professional,0.456500596381714
Office/Workshop,0.029673149547673146
Office/Workshop,0.06647463433460382
Restaurant/Cafe,0.12876556940202774
Retail/Financial/Professional,0.1330252614303593
Retail/Financial/Professional,0.028469194666427878
Office/Workshop,0.3223277788625337
Restaurant/Cafe,0.1324788732731677
Retail/Financial/Professional,0.30150302837495835
Office/Workshop,0.3613691962141808
Retail/Financial/Professional,0.14360685643220125
Retail/Financial/Professional,0.43026559730962466
Office/Workshop,0.38802162061142775
Retail/Financial/Professional,0.02850929290077118
Restaurant/Cafe,0.11421773002635428
Restaurant/Cafe,0.12030560622135614
Retail/Financial/Professional,0.17034779161429078
Retail/Financial/Professional,0.1657145965400868
Retail/Financial/Professional,0.12960296212372974
Office/Workshop,0.03726025810066235
Retail/Financial/Professional,0.03686876767476194
Restaurant/Cafe,0.019440321426431255
Restaurant/Cafe,0.12013334078352411
Retail/Financial/Professional,0.45544785082078576
Retail/Financial/Professional,0.035117150339753406
Retail/Financial/Professional,0.22030922242900053
Restaurant/Cafe,0.02186743316647421
Office/Workshop,0.3550068783261971
Office/Workshop,0.13747741787503093
Office/Workshop,0.06423780568968672
Retail/Financial/Professional,0.1815131724742847
Office/Workshop,0.3085651796699691
Restaurant/Cafe,0.4021087284994127
Office/Workshop,0.7502435365001464
Office/Workshop,0.41522352447803024
Office/Workshop,0.5270770440441993
Office/Workshop,0.29621285434233524
Office/Workshop,0.03884871050560843
Restaurant/Cafe,0.10278039538055507
Retail/Financial/Professional,0.13010404307867887
Restaurant/Cafe,0.037649444839240105
Office/Workshop,0.34770252630115306
Office/Workshop,0.03959343343362005
Office/Workshop,0.4015486743926637
Retail/Financial/Professional,0.22995199207116263
Office/Workshop,0.04572500674255076
Restaurant/Cafe,0.09300172397859675
Retail/Financial/Professional,0.15881770411816146
Retail/Financial/Professional,0.39050381800907696
Restaurant/Cafe,0.12371045754538436
Office/Workshop,0.35605614150851617
Office/Workshop,0.2485889347030209
Retail/Financial/Professional,0.25516049563824983
Office/Workshop,0.03216342397573601
Retail/Financial/Professional,0.14631435326370495
Office/Workshop,0.08249532340230585
Office/Workshop,0.3318324875694302
Office/Workshop,0.5558606187751959
Office/Workshop,0.5672231882699653
Retail/Financial/Professional,0.16252715193067907
Restaurant/Cafe,0.12780142199818237
Restaurant/Cafe,0.14869129131407963
Restaurant/Cafe,0.11074888845086947
Office/Workshop,0.5590814477593836
Office/Workshop,0.366352260906049
Restaurant/Cafe,0.020849939341622534
Retail/Financial/Professional,0.1783165010705321
Restaurant/Cafe,0.027076944933691692
Office/Workshop,0.034623824956823805
Retail/Financial/Professional,0.017897119057895025
Retail/Financial/Professional,0.028204590917946328
Retail/Financial/Professional,0.03580149668752057
Retail/Financial/Professional,0.18043892344175386
Retail/Financial/Professional,0.15318022476975238
Office/Workshop,0.26731808524348516
Office/Workshop,0.14280026905110488
Retail/Financial/Professional,0.13199433928619797
Office/Workshop,0.5608582086258366
Retail/Financial/Professional,0.1708291801983182
Office/Workshop,0.02908351849322634
Office/Workshop,0.0716684010418756
Restaurant/Cafe,0.14610921891165976
Retail/Financial/Professional,0.03185035070423083
Office/Workshop,0.3165727933230908
Office/Workshop,0.04709491278846941
Restaurant/Cafe,0.11616205638312127
Restaurant/Cafe,0.11691963407059132
Office/Workshop,0.03711737957119355
Office/Workshop,0.19154176648478585
Retail/Financial/Professional,0.457880380778885
Office/Workshop,0.351660479624136
Retail/Financial/Professional,0.03097732115430425
Retail/Financial/Professional,0.17537044545767505
Restaurant/Cafe,0.11168802561352327
Office/Workshop,0.353091891261972
Retail/Financial/Professional,0.03138501955886566
Retail/Financial/Professional,0.43959696756705324
Restaurant/Cafe,0.14030977034447412
Restaurant/Cafe,0.024336121484037136
Restaurant/Cafe,0.038174594509305985
Retail/Financial/Professional,0.17610197397340877
Restaurant/Cafe,0.03402654280387493
Retail/Financial/Professional,0.17931713398391655
Retail/Financial/Professional,0.22567591779515714
Retail/Financial/Professional,0.4167200078559537
Retail/Financial/Professional,0.2178865805692195
Restaurant/Cafe,0.09337635719152101
Office/Workshop,0.02894582248780249
Retail/Financial/Professional,0.16456651934271171
Restaurant/Cafe,0.025215212948665036
Retail/Financial/Professional,0.13200787856526705
Restaurant/Cafe,0.1259128484486179
Retail/Financial/Professional,0.18601403824654247
Retail/Financial/Professional,0.02983601292033359
Retail/Financial/Professional,0.1346125308533267
Restaurant/Cafe,0.13122387815108558
Retail/Financial/Professional,0.02731813724003619
Retail/Financial/Professional,0.13291475356512975
Retail/Financial/Professional,0.1802298845667527
Office/Workshop,0.34250848258134764
Retail/Financial/Professional,0.17439361703228282
Retail/Financial/Professional,0.21561944685701143
Office/Workshop,0.4021730434763331
Retail/Financial/Professional,0.03139388394272923
Retail/Financial/Professional,0.18195122493527444
Restaurant/Cafe,0.04341590885564278
Retail/Financial/Professional,0.1707137317191165
Retail/Financial/Professional,0.029731071152056997
Office/Workshop,0.33738414462617095
Office/Workshop,0.36231036800373295
Retail/Financial/Professional,0.16726765341768168
Restaurant/Cafe,0.028547110613253705
Office/Workshop,0.5487305487196479
Retail/Financial/Professional,0.20950406711669775
Office/Workshop,0.04525283238058605
Retail/Financial/Professional,0.1779155753744818
Retail/Financial/Professional,0.17565652250256836
Office/Workshop,0.3491011268393929
Retail/Financial/Professional,0.17959808114922052
Retail/Financial/Professional,0.0744611459850339
Retail/Financial/Professional,0.03138379803129664
Retail/Financial/Professional,0.23057741500339327
Office/Workshop,0.5745146034513708
Restaurant/Cafe,0.030766014374291356
Office/Workshop,0.1459027909731994
Retail/Financial/Professional,0.4792101759243015
Retail/Financial/Professional,0.373077514631272
Restaurant/Cafe,0.019032956672147484
Office/Workshop,0.03204507474403298
Retail/Financial/Professional,0.4689453109939391
Retail/Financial/Professional,0.1564878195344577
Retail/Financial/Professional,0.02681342280537392
Retail/Financial/Professional,0.16085841838005863
Retail/Financial/Professional,0.17419722810531052
Restaurant/Cafe,0.02735048793986537
Office/Workshop,0.3492474910393664
Office/Workshop,0.2818291162936772
Office/Workshop,0.032954390424514576
Restaurant/Cafe,0.09317925414337337
Retail/Financial/Professional,0.3791770910661328
Retail/Financial/Professional,0.1893663121959885
Retail/Financial/Professional,0.1430062670300792
Retail/Financial/Professional,0.23201827846537695
Office/Workshop,0.03333847157790354
Retail/Financial/Professional,0.1732546186041424
Retail/Financial/Professional,0.18098054630010071
Retail/Financial/Professional,0.031492978660894885
Retail/Financial/Professional,0.1592005422766691
Office/Workshop,0.038801480048145216
Office/Workshop,0.3467129157182452
Retail/Financial/Professional,0.18194736061116498
Office/Workshop,0.34277644998548795
Office/Workshop,0.04315631891304075
Office/Workshop,0.04709491278846941
Office/Workshop,0.03375257498813012
Retail/Financial/Professional,0.3492340719606715
Retail/Financial/Professional,0.4417065184756063
Office/Workshop,0.18952673479265228
Office/Workshop,0.37959740772368955
Office/Workshop,0.3426314385097442
Office/Workshop,0.5334993881412777
Office/Workshop,0.1987129812762154
Retail/Financial/Professional,0.22975109836062063
Restaurant/Cafe,0.15894341125011238
Restaurant/Cafe,0.130956469466672
Retail/Financial/Professional,0.48870457115249705
Retail/Financial/Professional,0.4421951918696774
Office/Workshop,0.32448565069765906
Office/Workshop,0.1404020109280718
Retail/Financial/Professional,0.024524731791946558
Retail/Financial/Professional,0.15971890748744083
Retail/Financial/Professional,0.17933982483829464
Office/Workshop,0.40530331491694244
Restaurant/Cafe,0.05346724270770106
Restaurant/Cafe,0.12198505591428065
Restaurant/Cafe,0.05664708555034212
Office/Workshop,0.36417425488626537
Office/Workshop,0.573852348551496
Retail/Financial/Professional,0.2224701415598242
Retail/Financial/Professional,0.4835903066100067
Office/Workshop,0.547590757554167
Office/Workshop,0.5403697871794764
Retail/Financial/Professional,0.1799562851269768
Retail/Financial/Professional,0.024952722966812932
Retail/Financial/Professional,0.4178537180333449
Restaurant/Cafe,0.03365866219612935
Restaurant/Cafe,0.02473054106414455
Retail/Financial/Professional,0.20435469553879013
Retail/Financial/Professional,0.13317921606261215
Restaurant/Cafe,0.018710984451036135
Retail/Financial/Professional,0.2355734633799938
Office/Workshop,0.08643279692518209
Office/Workshop,0.06571466878209095
Retail/Financial/Professional,0.03410762722485301
Retail/Financial/Professional,0.12321285156005962
Office/Workshop,0.028073849502019597
Retail/Financial/Professional,0.03314862536176633
Office/Workshop,0.032824337050693445
Office/Workshop,0.5612550526021947
Retail/Financial/Professional,0.3739644919293719
Retail/Financial/Professional,0.19632569149136445
Retail/Financial/Professional,0.17887332370906808
Retail/Financial/Professional,0.03022534426079401
Retail/Financial/Professional,0.16694369622634525
Office/Workshop,0.3008034112677254
Office/Workshop,0.5533252328925623
Retail/Financial/Professional,0.03409773409020909
Restaurant/Cafe,0.15875090450863508
Retail/Financial/Professional,0.1732546186041424
Restaurant/Cafe,0.09891020724372405
Retail/Financial/Professional,0.3680533715104868
Office/Workshop,0.2750146842920387
Office/Workshop,0.3445475675292802
Office/Workshop,0.3961670934124162
Office/Workshop,0.3385774242196895
Restaurant/Cafe,0.131670367748005
Restaurant/Cafe,0.12037214054542124
Retail/Financial/Professional,0.030079768795069132
Office/Workshop,0.033389790577970126
Office/Workshop,0.161620677571217
Office/Workshop,0.3826429012873135
Retail/Financial/Professional,0.032138395090752704
Retail/Financial/Professional,0.22338302663707948
Restaurant/Cafe,0.02685726146029953
Office/Workshop,0.20364743026120702
Office/Workshop,0.14907123764908106
Office/Workshop,0.5590549325400221
Retail/Financial/Professional,0.4848082749265139
Retail/Financial/Professional,0.1770140841548766
Retail/Financial/Professional,0.17516559060336367
Retail/Financial/Professional,0.040146790801870925
Retail/Financial/Professional,0.21495622554152574
Office/Workshop,0.17019337536232781
Restaurant/Cafe,0.12339405407124775
Retail/Financial/Professional,0.21359894294539367
Retail/Financial/Professional,0.1770140841548766
Retail/Financial/Professional,0.1437735208849003
Office/Workshop,0.35676301772822056
Office/Workshop,0.5533659713533731
Retail/Financial/Professional,0.3292138565687088
Retail/Financial/Professional,0.14571708791373353
Retail/Financial/Professional,0.18780847697572764
Retail/Financial/Professional,0.1950062287335426
Retail/Financial/Professional,0.17736367968502217
Office/Workshop,0.5711162184463076
Office/Workshop,0.5446854153129619
Restaurant/Cafe,0.12288577007256433
Restaurant/Cafe,0.020061401492233427
Retail/Financial/Professional,0.470837919912681
Retail/Financial/Professional,0.029859253138228948
Office/Workshop,0.04237794287409669
Office/Workshop,0.369614397623568
Retail/Financial/Professional,0.03984128574170802
Retail/Financial/Professional,0.16926738305254566
Retail/Financial/Professional,0.1959128763978476
Retail/Financial/Professional,0.20608314463028454
Office/Workshop,0.17774980473706756
Office/Workshop,0.039101252436994964
Retail/Financial/Professional,0.17785812314419655
Retail/Financial/Professional,0.14718621642658217
Retail/Financial/Professional,0.09964232231180753
Retail/Financial/Professional,0.13687107951152475
Office/Workshop,0.3562686325329106
Retail/Financial/Professional,0.19847316142976254
Office/Workshop,0.3505929259779173
Retail/Financial/Professional,0.3680533715104868
Retail/Financial/Professional,0.14979743467510268
Restaurant/Cafe,0.01898402273296538
Retail/Financial/Professional,0.21526104358620393
Retail/Financial/Professional,0.038166319768196115
Retail/Financial/Professional,0.18906672791458806
Retail/Financial/Professional,0.1783165010705321
Retail/Financial/Professional,0.2322565498573778
Retail/Financial/Professional,0.1651664821276218
Office/Workshop,0.5458623718045719
Retail/Financial/Professional,0.03556575476120241
Office/Workshop,0.19946003267725343
Retail/Financial/Professional,0.22550169896614602
Restaurant/Cafe,0.09548810250119937
Restaurant/Cafe,0.1199892728023016
Restaurant/Cafe,0.019720628498860818
Retail/Financial/Professional,0.14961581760787424
Office/Workshop,0.34961377216277534
Restaurant/Cafe,0.02610664349377969
Retail/Financial/Professional,0.37386600231483413
Restaurant/Cafe,0.03523466427525065
Office/Workshop,0.45572014862869664
Retail/Financial/Professional,0.1575860638216001
Retail/Financial/Professional,0.0335469687559613
Office/Workshop,0.3418315985841023
Office/Workshop,0.06368360928960265
Retail/Financial/Professional,0.18098054630010071
Retail/Financial/Professional,0.40567072143919247
Office/Workshop,0.195420889299513
Office/Workshop,0.35142384829277856
Retail/Financial/Professional,0.18665817517834435
Retail/Financial/Professional,0.04341196935921912
Retail/Financial/Professional,0.029566547512471963
Retail/Financial/Professional,0.032407645626584894
Office/Workshop,0.15663690180955492
Restaurant/Cafe,0.0327182583386052
Office/Workshop,0.06649813460949193
Retail/Financial/Professional,0.03932044295104668
Retail/Financial/Professional,0.18383186671808996
Office/Workshop,0.17911141436436695
Office/Workshop,0.12845957007358255
Office/Workshop,0.3495760337750646
Office/Workshop,0.04654358095299002
Retail/Financial/Professional,0.10852702005934418
Office/Workshop,0.5685349459053786
Restaurant/Cafe,0.11434198941798884
Retail/Financial/Professional,0.038649505366808126
Office/Workshop,0.19278268689928274
Retail/Financial/Professional,0.21603184304988848
Retail/Financial/Professional,0.1431744891843402
Office/Workshop,0.35545745196892886
Retail/Financial/Professional,0.16474491794506116
Office/Workshop,0.35059300128040305
Retail/Financial/Professional,0.2197570957423961
Retail/Financial/Professional,0.15960503621297162
Restaurant/Cafe,0.11026950549718137
Retail/Financial/Professional,0.18300705732767067
Office/Workshop,0.3549675972137755
Restaurant/Cafe,0.12191584217890777
Retail/Financial/Professional,0.03249490059190846
Office/Workshop,0.35971897449408397
Restaurant/Cafe,0.02886909772792104
Office/Workshop,0.05589754025892184
Retail/Financial/Professional,0.33799888709784215
Restaurant/Cafe,0.030893577858575313
Office/Workshop,0.2820327039197539
Retail/Financial/Professional,0.03274132578555556
Retail/Financial/Professional,0.03712469244628378
Retail/Financial/Professional,0.22726944576232092
Restaurant/Cafe,0.04150233353955425
Restaurant/Cafe,0.14108529802577652
Office/Workshop,0.4190839249952497
Office/Workshop,0.03177280178862393
Office/Workshop,0.032690892268998434
Restaurant/Cafe,0.09643573281114608
Retail/Financial/Professional,0.0362627856378501
Retail/Financial/Professional,0.10452639067193142
Restaurant/Cafe,0.13074215499596675
Restaurant/Cafe,0.04077214197907024
Retail/Financial/Professional,0.349854950340437
Retail/Financial/Professional,0.038454022327223704
Restaurant/Cafe,0.034435346683517436
Retail/Financial/Professional,0.17419722810531052
Restaurant/Cafe,0.10408692286726641
Restaurant/Cafe,0.022743322895799167
Restaurant/Cafe,0.1233043258548468
Office/Workshop,0.5466354232262043
Retail/Financial/Professional,0.174085687389186
Retail/Financial/Professional,0.22362690466303395
